Date,Open,High,Low,Close,Volume,Company
2020-03-17,277.24174520673836,279.4226364142584,259.5357179099892,263.4394226074219,24105575,KOTAKBANK.NS
2020-03-18,264.0966884692135,264.69416794928526,231.4530506224906,233.41485595703125,55827210,KOTAKBANK.NS
2020-03-19,218.0988266617748,249.67690725715866,199.3670861022722,241.1624755859375,49586245,KOTAKBANK.NS
2020-03-20,242.38735924328608,255.65195037467169,228.34602961342063,251.4196319580078,51895950,KOTAKBANK.NS
2020-03-23,226.55350715270083,239.88779868016184,214.7328960595832,218.7361602783203,33472025,KOTAKBANK.NS
2020-03-24,229.6705073026936,236.0140011200896,207.3537367144645,229.62071228027344,36859170,KOTAKBANK.NS
2020-03-25,227.05142098989168,263.6983048530681,224.07385521800362,256.95648193359375,32245300,KOTAKBANK.NS
2020-03-26,258.9183047123369,276.8434181154987,249.51757614076294,273.4476013183594,36274745,KOTAKBANK.NS
2020-03-27,286.00515462213815,288.7934934370086,273.7662770288324,278.6558532714844,51116430,KOTAKBANK.NS
2020-03-30,267.92071042549014,274.85174594427815,254.09845109304044,257.6635437011719,27851625,KOTAKBANK.NS
2020-03-31,264.5547698108243,264.8933516510233,255.93079464027437,258.131591796875,22384305,KOTAKBANK.NS
2020-04-01,257.902546985821,257.902546985821,230.63645425199093,235.34677124023438,54192310,KOTAKBANK.NS
2020-04-03,235.3467889237714,235.61566988694597,216.4955362381836,227.22073364257812,50557355,KOTAKBANK.NS
2020-04-07,243.18404435902553,244.7873468354329,233.22564765967718,238.61314392089844,42762850,KOTAKBANK.NS
2020-04-08,235.97415789499135,247.47609309891084,231.10450286720143,236.54177856445312,37025435,KOTAKBANK.NS
2020-04-09,241.98901928206735,255.17392566939472,237.02974240084896,253.52084350585938,40487010,KOTAKBANK.NS
2020-04-13,248.95991631025416,250.38395973780126,242.18820354755377,249.13916015625,21252680,KOTAKBANK.NS
2020-04-15,252.11674245602833,253.13250323465138,229.70039561867745,233.77337646484375,45228380,KOTAKBANK.NS
2020-04-16,232.020667606094,232.020667606094,221.96268183969565,225.22903442382812,55276025,KOTAKBANK.NS
2020-04-17,236.4820253755132,238.59320041455635,226.05558379708904,236.262939453125,42926975,KOTAKBANK.NS
2020-04-20,242.98486422722542,243.88111379584257,233.47459293664772,234.5700225830078,32800900,KOTAKBANK.NS
2020-04-21,229.04311466970253,230.03895429870124,224.06391652470901,225.08963012695312,23998980,KOTAKBANK.NS
2020-04-22,224.47222451359795,232.37919395465943,220.71790468876165,229.47132873535156,34818460,KOTAKBANK.NS
2020-04-23,233.42479481216583,249.95573815470297,230.65636195579802,248.8901824951172,52791235,KOTAKBANK.NS
2020-04-24,242.78571467989678,250.5532671479924,241.66041098985883,246.8786163330078,33921175,KOTAKBANK.NS
2020-04-27,249.33833660022927,263.8776015783077,249.33833660022927,259.63531494140625,38857060,KOTAKBANK.NS
2020-04-28,260.9298479916301,266.1878791978143,260.9298479916301,264.22607421875,33391940,KOTAKBANK.NS
2020-04-29,264.2958428097097,269.2750411685611,261.94567577182704,264.46514892578125,33516145,KOTAKBANK.NS
2020-04-30,266.8850088582374,274.85172554057283,265.699957320491,270.3106994628906,31362610,KOTAKBANK.NS
2020-05-04,257.9224557837833,260.0933788128495,251.68850537298744,254.49676513671875,25482195,KOTAKBANK.NS
2020-05-05,258.3208134051702,259.495896963351,243.98072773094407,246.63961791992188,25024205,KOTAKBANK.NS
2020-05-06,245.1757086356543,254.41709898924734,241.8396550635194,248.1532745361328,23021370,KOTAKBANK.NS
2020-05-07,245.07613992356707,246.96822914941157,235.86462331214747,238.96168518066406,34216360,KOTAKBANK.NS
2020-05-08,243.38320754974447,247.55577816880364,241.20233145191628,242.4770050048828,17556020,KOTAKBANK.NS
2020-05-11,247.07777330802924,249.41800253655109,236.013994316841,236.7011260986328,23370405,KOTAKBANK.NS
2020-05-12,234.6198235950331,234.6198235950331,226.45392644881022,230.4771270751953,51342750,KOTAKBANK.NS
2020-05-13,241.99899397318774,242.98488072183704,233.5642307095551,236.3525848388672,59574620,KOTAKBANK.NS
2020-05-14,234.79906800472688,241.78986649949624,232.45883878355625,233.64389038085938,35499850,KOTAKBANK.NS
2020-05-15,234.98827327660476,236.9899054163405,229.87961123025775,234.6795654296875,19319900,KOTAKBANK.NS
2020-05-18,234.02231669020262,234.22148158023924,221.0764012988297,221.80335998535156,31987080,KOTAKBANK.NS
2020-05-19,229.04312023580428,233.00655780085086,224.12366991775133,225.14938354492188,31914605,KOTAKBANK.NS
2020-05-20,225.0597591173762,234.61982575977694,222.07224019103933,231.05471801757812,26271940,KOTAKBANK.NS
2020-05-21,232.03065010134608,236.92022667524833,227.96762230188554,229.09292602539062,29885640,KOTAKBANK.NS
2020-05-22,227.05144514953764,232.46881539488106,222.37100173156918,231.0746307373047,25948740,KOTAKBANK.NS
2020-05-26,231.03479293689546,234.02231181107945,227.95765214335958,229.68045043945312,27353985,KOTAKBANK.NS
2020-05-27,231.82150043267154,247.56573772332052,231.23395869872996,242.4969024658203,58726830,KOTAKBANK.NS
2020-05-28,243.78154285187884,249.93582443085714,240.91351987393577,244.86700439453125,53550015,KOTAKBANK.NS
2020-05-29,242.28779566513958,244.93673284421794,239.0114746290933,243.78155517578125,27486760,KOTAKBANK.NS
2020-06-01,248.76073117568728,254.7755955784044,246.569887129478,248.64122009277344,34717880,KOTAKBANK.NS
2020-06-02,263.49919337059305,269.52401146045185,258.52993255157486,267.4626159667969,86600150,KOTAKBANK.NS
2020-06-03,271.66506416135985,284.4516729429252,267.3232175584424,276.15631103515625,61722075,KOTAKBANK.NS
2020-06-04,274.8617044716918,274.8617044716918,264.9630561733286,265.7696838378906,30020720,KOTAKBANK.NS
2020-06-05,267.68163908700893,270.47000785515826,263.1008018082798,266.4468078613281,28440585,KOTAKBANK.NS
2020-06-08,269.8725714497704,271.86425094386465,262.0054435262216,266.2377624511719,26511485,KOTAKBANK.NS
2020-06-09,267.27344964453556,270.86841661580013,258.73909554785564,259.744873046875,27386665,KOTAKBANK.NS
2020-06-10,259.81453342544626,267.7414077617953,259.63528959956614,265.3414611816406,24381800,KOTAKBANK.NS
2020-06-11,265.68998779675803,265.7696719819035,256.7672736690271,258.65936279296875,21884065,KOTAKBANK.NS
2020-06-12,246.96822117016833,256.86686924025395,245.29521793340783,254.89511108398438,44962120,KOTAKBANK.NS
2020-06-15,252.94325853891687,253.17229739235685,246.4105531905781,248.74081420898438,37767895,KOTAKBANK.NS
2020-06-16,254.13826943489232,258.0818010385266,246.58980324878868,254.297607421875,26331460,KOTAKBANK.NS
2020-06-17,252.83371385850276,255.92080748205544,246.29105562888833,247.7250518798828,27146320,KOTAKBANK.NS
2020-06-18,246.9682097162897,260.89005764011034,244.64790172898626,259.58551025390625,33362610,KOTAKBANK.NS
2020-06-19,259.71496898728833,262.05519824672757,254.2079921247395,259.4162292480469,42463075,KOTAKBANK.NS
2020-06-22,260.87011625164575,275.84755137731577,258.1116516784925,269.9422302246094,38169335,KOTAKBANK.NS
2020-06-23,269.87251539684104,277.9786638416416,268.8866439770289,276.823486328125,23349125,KOTAKBANK.NS
2020-06-24,277.2417144193288,278.43673399151015,266.27754204371905,267.6617431640625,26663085,KOTAKBANK.NS
2020-06-25,266.287528815162,276.79365584954695,263.89751962124365,275.1903381347656,49925190,KOTAKBANK.NS
2020-06-26,274.85174926122795,275.4392910203836,264.28590493690564,266.9049377441406,33470980,KOTAKBANK.NS
2020-06-29,266.1082473322956,272.2426226432611,261.50747344672436,270.0019836425781,19098405,KOTAKBANK.NS
2020-06-30,271.84431969206315,273.43763882598637,267.8908350500219,270.9580078125,23888320,KOTAKBANK.NS
2020-07-01,262.7024921295421,271.82438713069115,262.1050126415356,270.2210998535156,44697925,KOTAKBANK.NS
2020-07-02,270.49991807474754,273.2384770017206,267.3430931397852,269.2750244140625,24964910,KOTAKBANK.NS
2020-07-03,270.8484398173978,272.6010966825689,268.8866347747006,269.6335144042969,13840515,KOTAKBANK.NS
2020-07-06,272.86003844648366,275.1006774483252,271.067539401255,272.4417724609375,16240365,KOTAKBANK.NS
2020-07-07,272.86005507104244,273.73639879654246,269.175436331721,272.5115051269531,17871440,KOTAKBANK.NS
2020-07-08,272.46176801912065,274.62272330816677,268.478408926416,269.4244384765625,16915525,KOTAKBANK.NS
2020-07-09,270.0219446400539,273.7762799823875,268.42859494714486,272.49163818359375,17229575,KOTAKBANK.NS
2020-07-10,271.54552969215166,273.8558848141489,267.9903750937265,268.7472229003906,15089795,KOTAKBANK.NS
2020-07-13,270.8683577335347,271.8442914336359,263.7182370547565,265.9986877441406,16783485,KOTAKBANK.NS
2020-07-14,264.6543707333912,265.17219644134093,257.58390272284925,258.5797424316406,14574715,KOTAKBANK.NS
2020-07-15,260.1929886553783,261.2983864959936,254.93495639534885,256.9266357421875,21862715,KOTAKBANK.NS
2020-07-16,256.6477485065879,264.4750321253156,252.34571471782024,263.4294128417969,21020285,KOTAKBANK.NS
2020-07-17,262.30416624016004,266.4667688184337,259.1374033441881,264.3854675292969,21000815,KOTAKBANK.NS
2020-07-20,264.8933547079389,266.22777623139825,260.7108158984095,262.71246337890625,17408710,KOTAKBANK.NS
2020-07-21,263.91739822242306,271.4658793625753,263.8974923711665,270.669189453125,22021225,KOTAKBANK.NS
2020-07-22,271.8642100207736,272.1330757713824,265.0825447954605,267.3530578613281,20862875,KOTAKBANK.NS
2020-07-23,266.88499178342994,274.8218339860466,265.9489002018959,273.6666564941406,21543595,KOTAKBANK.NS
2020-07-24,270.8683883101852,271.8642279730903,267.203705644442,268.876708984375,15561890,KOTAKBANK.NS
2020-07-27,271.86422584485484,274.7521547665491,260.9398636126806,263.41949462890625,37804195,KOTAKBANK.NS
2020-07-28,264.9132086512228,279.19354320804496,262.78212795811174,275.6583251953125,33758855,KOTAKBANK.NS
2020-07-29,275.84754444920327,278.4267651349056,268.06007218219776,276.7338562011719,20338950,KOTAKBANK.NS
2020-07-30,277.85918045593326,283.75456481578925,274.0550959220405,275.84759521484375,30485515,KOTAKBANK.NS
2020-07-31,273.8558896580881,276.8334403333744,268.9464077299647,272.0135803222656,16115350,KOTAKBANK.NS
2020-08-03,270.0717242109751,270.0717242109751,258.9382138693743,260.6211853027344,26206300,KOTAKBANK.NS
2020-08-04,262.90166319009006,265.16220821705053,259.31663443210243,263.6883850097656,24732980,KOTAKBANK.NS
2020-08-05,265.29168650496393,269.4742253460786,263.30000713121706,265.7298583984375,17378010,KOTAKBANK.NS
2020-08-06,267.88087156257365,272.3422442303338,265.02281656862374,266.9049377441406,18389150,KOTAKBANK.NS
2020-08-07,267.1837849874445,268.4385527608989,263.54897608392605,267.3829650878906,14035345,KOTAKBANK.NS
2020-08-10,268.6775321054028,274.85175024542286,268.1198643187628,270.9082336425781,14800280,KOTAKBANK.NS
2020-08-11,273.4575797697624,275.84758890234565,270.3007546404173,271.7845764160156,12514625,KOTAKBANK.NS
2020-08-12,268.87670118475916,269.8426668453808,265.6003802794693,265.9090881347656,19200950,KOTAKBANK.NS
2020-08-13,267.2634261245199,270.5696207593126,265.6800448701092,266.13812255859375,16656640,KOTAKBANK.NS
2020-08-14,266.39707373523686,268.2393527699809,259.3763859884307,260.402099609375,16657510,KOTAKBANK.NS
2020-08-17,262.92160410826364,265.60041551035425,261.34819064967854,264.4054260253906,14156700,KOTAKBANK.NS
2020-08-18,262.6228247942232,273.8459263279343,262.5033289027799,272.7305908203125,21309745,KOTAKBANK.NS
2020-08-19,273.3280728472883,275.03094990825355,268.8667008802911,269.99200439453125,16983820,KOTAKBANK.NS
2020-08-20,267.48248938591837,268.87665857447905,264.92317463833365,266.5563659667969,14206945,KOTAKBANK.NS
2020-08-21,267.28332855392836,269.2750076495472,265.10243751297685,266.7655029296875,12425830,KOTAKBANK.NS
2020-08-24,268.398684031222,278.1379943205864,267.353064584171,276.29571533203125,30145690,KOTAKBANK.NS
2020-08-25,277.24172525667035,279.83091417053424,274.96124417274217,278.85498046875,22811185,KOTAKBANK.NS
2020-08-26,280.8267816763257,287.1304332974027,279.47245433800566,286.1445617675781,28593240,KOTAKBANK.NS
2020-08-27,287.00098947093915,287.9669551140281,281.13547954554207,282.8184509277344,21417855,KOTAKBANK.NS
2020-08-28,280.82677775389095,293.57351295668724,279.03427856277125,292.19927978515625,53228510,KOTAKBANK.NS
2020-08-31,296.361859485073,299.05060806589006,273.6566992558187,279.10394287109375,34868765,KOTAKBANK.NS
2020-09-01,282.78858840845965,287.20015079201704,276.06667072859335,284.9396057128906,21291070,KOTAKBANK.NS
2020-09-02,283.81427315750267,286.30387204484913,280.2591186526251,283.5155334472656,16626250,KOTAKBANK.NS
2020-09-03,285.56700034587254,286.2043219468442,276.8434349023692,278.1778564453125,11975745,KOTAKBANK.NS
2020-09-04,274.85172621506416,277.7794970342562,269.6733482025934,274.8616943359375,20508780,KOTAKBANK.NS
2020-09-07,274.6525737054476,274.6525737054476,270.15138925776296,272.6111145019531,11607735,KOTAKBANK.NS
2020-09-08,273.23849428652125,273.28827411391546,268.4186339170226,269.0161437988281,14119345,KOTAKBANK.NS
2020-09-09,267.48253109205376,268.92648032332283,261.52739915521795,264.1265563964844,17217005,KOTAKBANK.NS
2020-09-10,264.89336297589756,267.492490032639,261.92574969817736,262.8020935058594,16449740,KOTAKBANK.NS
2020-09-11,262.30413817377547,266.1281584977725,261.10914891724565,264.9630432128906,17501570,KOTAKBANK.NS
2020-09-14,266.287547535813,268.468439056122,258.9183393404021,259.85443115234375,19455565,KOTAKBANK.NS
2020-09-15,260.5315600003479,264.66428840040265,256.7274453074106,263.6883850097656,25149565,KOTAKBANK.NS
2020-09-16,263.6983389527215,265.29168854207705,259.02784835417214,263.9771728515625,16429435,KOTAKBANK.NS
2020-09-17,261.90585568769603,264.2162112141266,259.1573282376108,259.93408203125,16544955,KOTAKBANK.NS
2020-09-18,261.5274032599305,261.7066471026618,251.4495108937372,254.35736083984375,32645685,KOTAKBANK.NS
2020-09-21,254.13829313771637,262.79215791856933,253.57067239969683,256.4984436035156,34298955,KOTAKBANK.NS
2020-09-22,256.5382496707592,259.21706088604134,251.29018540994846,253.05282592773438,21191625,KOTAKBANK.NS
2020-09-23,254.9449223593374,256.4187456135306,251.97730921704297,254.01878356933594,14176745,KOTAKBANK.NS
2020-09-24,252.34573804713372,255.91086068532533,246.1715358234617,248.18313598632812,28080625,KOTAKBANK.NS
2020-09-25,249.96569732323343,250.63290804460232,245.09604219358334,249.56736755371094,18199870,KOTAKBANK.NS
2020-09-28,250.55326505623518,255.72167533365445,249.68687421742078,254.67604064941406,9460495,KOTAKBANK.NS
2020-09-29,256.28927311059334,257.504198677289,250.77234343041388,251.598876953125,11747350,KOTAKBANK.NS
2020-09-30,251.5988758714649,254.32748192179463,249.3582367090403,252.5847625732422,14753080,KOTAKBANK.NS
2020-10-01,254.9349366802077,260.8701321654222,254.71585075337364,259.9241027832031,15811955,KOTAKBANK.NS
2020-10-05,260.9100164438805,265.6302871690508,260.6311825274278,261.8262023925781,19300040,KOTAKBANK.NS
2020-10-06,263.89752980352563,267.28337882476825,261.11912843320255,266.5364990234375,13162655,KOTAKBANK.NS
2020-10-07,266.86509883847816,266.88500468925264,263.270102188613,263.8377380371094,14173350,KOTAKBANK.NS
2020-10-08,264.1962433430045,267.13398242621116,261.1589446086631,262.92156982421875,25856265,KOTAKBANK.NS
2020-10-09,263.4991795011357,266.5364783008241,260.0336465517764,262.8717956542969,26563380,KOTAKBANK.NS
2020-10-12,264.4950347390561,270.50991513514566,260.41208582392295,261.4875793457031,25875695,KOTAKBANK.NS
2020-10-13,262.8319642038157,268.81697051389347,260.352333080751,267.87091064453125,24360745,KOTAKBANK.NS
2020-10-14,265.9389499563872,270.4700383184928,263.7281848542619,269.5439147949219,16790105,KOTAKBANK.NS
2020-10-15,269.54393883352316,272.0534438797616,259.16727602392234,260.82037353515625,17482370,KOTAKBANK.NS
2020-10-16,260.6112305144218,267.542265489089,260.6112305144218,266.1978759765625,11790145,KOTAKBANK.NS
2020-10-19,268.8766784585065,274.85171575758443,265.59042010025814,274.1944580078125,19853580,KOTAKBANK.NS
2020-10-20,273.198636838322,276.04675394561696,269.9721262047412,272.6210632324219,16140555,KOTAKBANK.NS
2020-10-21,273.8558947407501,278.8350928269455,270.59951013299906,277.50067138671875,21402230,KOTAKBANK.NS
2020-10-22,276.44508933138593,279.83093801933336,274.3637881367635,277.45086669921875,18050460,KOTAKBANK.NS
2020-10-23,278.83510908481907,280.36871069415776,274.5032004191283,275.4591979980469,11929255,KOTAKBANK.NS
2020-10-26,278.6359267767222,284.6109647810032,268.3489163845557,282.2010498046875,40111940,KOTAKBANK.NS
2020-10-27,289.29141009895125,319.0670087091543,289.29141009895125,316.2089538574219,165834400,KOTAKBANK.NS
2020-10-28,313.68945798469883,313.68945798469883,306.91776120667043,308.9791259765625,36224915,KOTAKBANK.NS
2020-10-29,305.1252630172191,316.43801725677156,303.7310935838097,312.8728942871094,36430145,KOTAKBANK.NS
2020-10-30,313.4902873110386,313.61975131880575,302.4563981476554,308.19244384765625,21009920,KOTAKBANK.NS
2020-11-02,309.7061075503732,319.62466119920674,305.68290716156935,314.8247375488281,28562300,KOTAKBANK.NS
2020-11-03,314.8844772134166,318.96739504746273,312.7334601430028,317.39398193359375,26303090,KOTAKBANK.NS
2020-11-04,316.4778428101258,325.79891815536445,314.2870137162195,324.7831726074219,25440305,KOTAKBANK.NS
2020-11-05,327.2329029694352,334.6021100288528,325.0520117853195,333.6958923339844,30372525,KOTAKBANK.NS
2020-11-06,330.61879607922685,343.56471279317253,328.6271165847737,342.18048095703125,29788295,KOTAKBANK.NS
2020-11-09,344.5605334602905,348.90237993027154,338.6452432580756,344.19207763671875,26051055,KOTAKBANK.NS
2020-11-10,344.759688563195,357.39689577088603,343.65429078199486,349.13140869140625,40019115,KOTAKBANK.NS
2020-11-11,353.3239112038423,362.176940669216,350.5355722174497,360.0657653808594,52671695,KOTAKBANK.NS
2020-11-12,358.3030855843495,358.3030855843495,348.23516154439153,349.48992919921875,33875995,KOTAKBANK.NS
2020-11-13,348.5239368393098,353.48319835101773,342.6385214487332,351.1927795410156,31322780,KOTAKBANK.NS
2020-11-14,353.31391272221197,353.5230305125809,351.51144561760793,352.63671875,1554265,KOTAKBANK.NS
2020-11-17,352.88569805738996,358.9005776142133,351.431780783768,357.83502197265625,29133725,KOTAKBANK.NS
2020-11-18,356.80929866427596,368.4207914659561,355.3454133099237,364.5967712402344,30876240,KOTAKBANK.NS
2020-11-19,362.28645020157757,370.5917795733121,361.6989084587011,363.7503356933594,43588840,KOTAKBANK.NS
2020-11-20,362.4856326396913,378.2198869551685,360.91221936438933,376.3078918457031,45581330,KOTAKBANK.NS
2020-11-23,376.9054136380547,379.4746666447493,372.67309499119335,377.9908752441406,52217195,KOTAKBANK.NS
2020-11-24,377.6224050092126,388.0587850241434,376.59669139192965,383.37835693359375,44749430,KOTAKBANK.NS
2020-11-25,386.1866104787216,386.1866104787216,369.0780923034935,370.9403076171875,34185845,KOTAKBANK.NS
2020-11-26,373.4398633615085,378.4290296610147,368.4706333047078,376.2481384277344,34322855,KOTAKBANK.NS
2020-11-27,377.42324547735063,383.4281576396374,367.8532405687055,379.83319091796875,393510620,KOTAKBANK.NS
2020-12-01,384.39409102530095,384.39409102530095,371.3585541241922,373.6091613769531,39778990,KOTAKBANK.NS
2020-12-02,374.4356973915141,375.16267125526207,360.29476262101474,361.3304443359375,37290055,KOTAKBANK.NS
2020-12-03,365.6723026487207,367.26562164992384,360.8325065302609,362.6847839355469,22312640,KOTAKBANK.NS
2020-12-04,364.07896713992443,369.8548247160601,358.9802732041828,367.7137756347656,19947155,KOTAKBANK.NS
2020-12-07,368.35116705838806,369.6557146548142,359.49813739758326,362.5951843261719,30160865,KOTAKBANK.NS
2020-12-08,364.935391246261,366.26981273629866,361.9379345521003,365.2341613769531,19767180,KOTAKBANK.NS
2020-12-09,365.6922225455578,376.22819224016234,365.6922225455578,375.1427307128906,21853220,KOTAKBANK.NS
2020-12-10,378.41906664762894,382.38251939155947,370.4224754811997,379.0763244628906,23476080,KOTAKBANK.NS
2020-12-11,377.12446420765986,384.13515302734834,377.12446420765986,382.4820556640625,27332990,KOTAKBANK.NS
2020-12-14,385.1907309944327,387.7600140869311,378.219854050134,386.25628662109375,17284855,KOTAKBANK.NS
2020-12-15,387.9790920554507,389.9707711415766,382.26295241265376,388.6064758300781,20709490,KOTAKBANK.NS
2020-12-16,391.36494571214405,391.36494571214405,385.6986162042994,388.88531494140625,13823490,KOTAKBANK.NS
2020-12-17,391.3649984360411,392.16165803233645,386.89368794989855,391.4546203613281,17301850,KOTAKBANK.NS
2020-12-18,391.1259769147051,391.1259769147051,382.6712779176882,388.24798583984375,16858380,KOTAKBANK.NS
2020-12-21,385.3899597751373,390.16997812773,379.93274733692465,382.5717468261719,19707555,KOTAKBANK.NS
2020-12-22,384.3940877093117,384.44386753333976,375.6506171889576,379.006591796875,25368720,KOTAKBANK.NS
2020-12-23,378.6182400203558,383.35841600027544,376.9253004907042,382.5517883300781,11704095,KOTAKBANK.NS
2020-12-24,382.00410439310315,393.9541804613507,381.8049243023864,390.4886474609375,16685820,KOTAKBANK.NS
2020-12-28,390.9666495012655,397.5591030683679,390.78740565946487,396.1250915527344,13715345,KOTAKBANK.NS
2020-12-29,394.94999467581596,401.72169185508335,394.94999467581596,398.1964111328125,15764325,KOTAKBANK.NS
2020-12-30,398.9731801728238,403.71335586350307,398.13664818973905,401.910888671875,13287155,KOTAKBANK.NS
2020-12-31,401.661978414491,402.07027633578633,395.7466882025988,397.45953369140625,13974145,KOTAKBANK.NS
2021-01-01,397.71842321770305,399.9192202182844,396.48359184209204,397.1507873535156,5530495,KOTAKBANK.NS
2021-01-04,399.13252731065165,399.5209193691849,389.37331070747746,391.4745178222656,15707145,KOTAKBANK.NS
2021-01-05,390.26955623776524,391.24549004409096,385.389947987366,390.3193664550781,16316150,KOTAKBANK.NS
2021-01-06,393.1375295166573,394.15327489942496,388.05874182159755,392.4404296875,17262575,KOTAKBANK.NS
2021-01-07,395.1491520999562,395.1491520999562,387.87953497427054,388.85546875,17096585,KOTAKBANK.NS
2021-01-08,392.7591417773466,393.55583171121873,387.6305737899123,392.500244140625,16314485,KOTAKBANK.NS
2021-01-11,390.3691484554231,391.74341205483086,385.46960393457124,386.017333984375,14977605,KOTAKBANK.NS
2021-01-12,384.3542652197302,384.4140131678565,377.592535834985,379.106201171875,30177900,KOTAKBANK.NS
2021-01-13,380.6099253341363,380.6099253341363,373.83819749848664,374.8539733886719,27915650,KOTAKBANK.NS
2021-01-14,376.8256751576991,379.4148640350103,372.65310506160324,376.95513916015625,24018190,KOTAKBANK.NS
2021-01-15,377.2638811758337,379.2157183381241,369.2672901754136,371.2290954589844,13575820,KOTAKBANK.NS
2021-01-18,372.54360653257754,372.892156476402,366.2399247427122,367.85321044921875,25023140,KOTAKBANK.NS
2021-01-19,369.67561299482776,376.8257347150735,367.51462748363014,375.82989501953125,24027570,KOTAKBANK.NS
2021-01-20,376.4273834830333,376.4273834830333,372.33449715487916,375.1527099609375,15207240,KOTAKBANK.NS
2021-01-21,378.41904882993225,379.39498258069324,367.61418306811294,370.01416015625,28344310,KOTAKBANK.NS
2021-01-22,368.4606987273185,373.43989735876875,363.38191004511594,364.0790100097656,21490875,KOTAKBANK.NS
2021-01-25,367.4648245970588,371.9261970937633,353.52306973429774,357.3869323730469,33050690,KOTAKBANK.NS
2021-01-27,358.1039448983946,363.1727650796499,347.81690427560886,351.4716491699219,39461595,KOTAKBANK.NS
2021-01-28,344.7597287591304,351.4218990242136,338.7846903431358,343.1365051269531,30179620,KOTAKBANK.NS
2021-01-29,348.51400487712823,348.51400487712823,339.3821418793585,341.1647033691406,25703435,KOTAKBANK.NS
2021-02-01,344.56050078305583,360.454092252001,337.7987414057162,358.8009948730469,24146050,KOTAKBANK.NS
2021-02-02,364.4773073374008,374.2564598717309,358.5122376335693,370.7112731933594,29356685,KOTAKBANK.NS
2021-02-03,372.44402087295566,375.06308395710056,362.4856245929301,368.8988342285156,21446975,KOTAKBANK.NS
2021-02-04,366.26979846751124,381.4065727811277,364.6764793950154,380.4903869628906,48208370,KOTAKBANK.NS
2021-02-05,381.4065815734138,398.0371156938265,381.03812576964003,394.8902587890625,81341680,KOTAKBANK.NS
2021-02-08,398.33583572852757,404.3108732644555,388.67617955586576,389.8014831542969,20107375,KOTAKBANK.NS
2021-02-09,390.36914582953165,393.35666480271686,385.95758343954236,388.2081604003906,11154615,KOTAKBANK.NS
2021-02-10,388.3774382072007,390.94669096500974,385.78824920769694,388.7857360839844,14304705,KOTAKBANK.NS
2021-02-11,388.2181011104293,395.2985363800582,386.6347198133152,390.56829833984375,11233885,KOTAKBANK.NS
2021-02-12,390.3691091809181,393.3566278736292,387.58077055729905,388.5865478515625,8453765,KOTAKBANK.NS
2021-02-15,390.3691266205572,398.1366634123741,389.77161677719903,395.53753662109375,14652175,KOTAKBANK.NS
2021-02-16,398.33586909860384,408.0950857352736,397.9375393076282,402.24951171875,27400915,KOTAKBANK.NS
2021-02-17,401.3432814924556,403.0163151875248,392.19151275318217,396.2346496582031,21976120,KOTAKBANK.NS
2021-02-18,394.1831710267294,395.3184427453514,386.0073365128017,387.4712219238281,17691040,KOTAKBANK.NS
2021-02-19,386.83394076140524,392.3309649241443,383.41818751878964,386.1368408203125,13678415,KOTAKBANK.NS
2021-02-22,386.1368052216739,390.7774214084133,382.7210826845755,388.29779052734375,19266380,KOTAKBANK.NS
2021-02-23,391.3649660089787,391.3649660089787,371.6473539235502,373.03155517578125,27862010,KOTAKBANK.NS
2021-02-24,376.2481252220263,383.1990661847687,368.86895013412646,380.64971923828125,19107080,KOTAKBANK.NS
2021-02-25,383.7966049493083,391.4048346594023,375.9394457108961,377.5228271484375,28112580,KOTAKBANK.NS
2021-02-26,372.2448401720022,372.2448401720022,353.1247375805214,354.588623046875,42000480,KOTAKBANK.NS
2021-03-01,360.6931132303054,369.4365836530858,358.78108783728123,367.5444641113281,16300220,KOTAKBANK.NS
2021-03-02,367.46479662916124,372.1253184633941,362.50550469338333,367.39508056640625,19185745,KOTAKBANK.NS
2021-03-03,369.45646184222227,380.1617366799686,368.6996140821863,378.3194274902344,14378090,KOTAKBANK.NS
2021-03-04,371.2290826371163,380.4903787051067,368.4606497814102,377.9609680175781,20112570,KOTAKBANK.NS
2021-03-05,373.53944334509373,384.05550718294415,372.0456839318694,382.90032958984375,27039930,KOTAKBANK.NS
2021-03-08,382.4024307655916,387.9492649847671,377.08465060963135,381.5758972167969,23490050,KOTAKBANK.NS
2021-03-09,381.9642420927391,396.54334871233067,381.9642420927391,394.14337158203125,39591725,KOTAKBANK.NS
2021-03-10,394.99981043881735,398.2064154844799,389.81149411760043,391.1558837890625,13807350,KOTAKBANK.NS
2021-03-12,394.1533021703949,394.3524822469668,380.80905758662516,385.4197998046875,13101325,KOTAKBANK.NS
2021-03-15,387.1824595742562,387.1824595742562,377.04481881703555,382.1335754394531,13217765,KOTAKBANK.NS
2021-03-16,383.41821010207445,386.7244053701142,378.4191054912076,379.05645751953125,13846120,KOTAKBANK.NS
2021-03-17,379.0564210956355,381.94435001875684,370.65153197111,372.11541748046875,13474970,KOTAKBANK.NS
2021-03-18,374.63489939800894,377.0049723059246,363.50138868986306,364.5569763183594,10987875,KOTAKBANK.NS
2021-03-19,362.17697292903716,372.8424084902497,361.30062905793733,365.30389404296875,24015080,KOTAKBANK.NS
2021-03-22,365.074792420332,368.4506727593308,359.4980847505119,363.0133972167969,12170485,KOTAKBANK.NS
2021-03-23,367.2656008137225,367.2656008137225,358.2731712128642,361.0216979980469,21254280,KOTAKBANK.NS
